DATE,QTY,PRODUCT NAME,PRICE PER UNIT,TOTAL,PAYMENT METHOD,,,,
9/9/2025,1,Sealant,100,100,,,,,
9/9/2025,2,Chain Lock,25,50,,,,,
9/9/2025,1,Side Mirror,250,250,,,,,
9/9/2025,1,BULB ,30,30,,,,,
9/9/2025,1,Silvestre AT Fully 800ml,260,260,,,,,
9/9/2025,1,Gear Oil,65,65,,,,,
9/9/2025,2,Bearing,50,100,,,,,
9/9/2025,1,Brake Fluid,70,70,,,,,
9/9/2025,2,Plate Bolt,20,40,,,,,
9/9/2025,1,HIRC Pulley Set Click ,"1,670","1,670",,,,,
9/9/2025,1,Clutch Pedal,150,150,,,,,
9/9/2025,1,BOLT,20,20,,,,,
9/9/2025,1,Castrol 1L Power 1,360,360,,,,,
9/9/2025,1,Brake Pad,200,200,,,,,
9/9/2025,1,Single Horn,150,150,,,,,
9/9/2025,1,SHELL 800ml AX7,315,315,,,,,
9/9/2025,1,Seat Cover,150,150,,,,,
9/9/2025,2,Bearing 6202 ,80,160,,,,,
9/9/2025,1,Electrical Tape,30,30,,,,,
9/9/2025,1,80/90–14 Tubeless,"1,000","1,000",,,,,
9/9/2025,1,3 Way Switch,250,250,,,,,
9/9/2025,1,RELAY SET ,100,100,,,,,
9/9/2025,1,WIRE,120,120,,,,,
9/9/2025,1,SAE TO 200,50,50,,,,,
9/9/2025,2,Plate Bolt,10,20,,,,,
9/10/2025,1,Fuel Filter,80,80,,,,,
9/10/2025,1,Hose,40,40,,,,,
9/10/2025,1,Clutch Cable,150,150,,,,,
9/10/2025,2,Bearing 6203,80,160,,,,,
9/10/2025,2,Brake Pad,120,240,,,,,
9/10/2025,1,Grease,10,10,,,,,
9/10/2025,2,Mono Shock (2PV-F2210-00)),"2,665","2,665",,,,,
9/10/2025,1,Wax,150,150,,,,,
9/10/2025,4,Valve Seal (5MX-E2119-00),136,544,,,,,
9/10/2025,1,Sprocket XRM 125,190,190,,,,,
9/10/2025,1,BOLT,24,24,,,,,
9/10/2025,1,HORN SWITCH,40,40,,,,,
9/10/2025,1,Brake Pad,200,200,,,,,
9/10/2025,1,Clutch Cable,150,150,,,,,
9/10/2025,1,IMPELLER,230,230,,,,,
9/10/2025,1,Hi-temp,30,30,,,,,
9/10/2025,3,Stainless Bolt,25,75,,,,,
9/10/2025,1,Sealant,120,120,,,,,
9/10/2025,1,Wire,40,40,,,,,
9/10/2025,6,Cable Tie,5,30,,,,,
9/10/2025,2,Coolant 500ml,120,240,,,,,
9/10/2025,1,Chain Lube,150,150,,,,,
9/10/2025,1,Pylox,150,150,,,,,
9/10/2025,1,110/70–14 Tubeless w/ Sealant,1450,1450,,,,,
9/10/2025,1,Clutch Cable,150,150,,,,,
9/10/2025,8,Washer,2,16,,,,,
9/10/2025,5,Star Bolt,10,50,,,,,
9/10/2025,2,Star Bolt with Lock,20,40,,,,,
9/10/2025,1,Gear Pedal,170,170,,,,,
9/10/2025,1,Shell Scooter Oil,330,330,,,,,
9/10/2025,1,Disc Brake,520,520,,,,,
9/10/2025,2,BEARING,80,160,,,,,
9/10/2025,1,Brake Arm,80,80,,,,,
9/10/2025,1,Arm Sleeve,80,80,,,,,
9/10/2025,1,Hallow Switch,150,150,,,,,
9/10/2025,1,Relay,70,70,,,,,
9/10/2025,1,250–14 LEO TUBE ,160,160,,,,,
9/10/2025,1,SEALANT,120,120,,,,,
9/10/2025,1,MULTI PURPOSE OIL 800ML,200,200,,,,,
9/10/2025,1,YAMALUBE BLUE CORE 800ML,280,280,,,,,
9/10/2025,1,Spark Plug NKG,180,180,,,,,
9/10/2025,1,Seat Cover,250,250,,,,,
9/10/2025,1,SIGNAL LIGHT ASSY,250,250,,,,,
9/10/2025,1,ELECTRICAL TAPE,25,25,,,,,
9/10/2025,1,,100,100,,,,,
9/10/2025,1,YAMALUBE BLUE CORE 1L,360,360,,,,,
9/10/2025,1,OIL FILTER,50,50,,,,,
9/10/2025,1,SEAT COVER,230,230,,,,,
9/10/2025,1,3 WAY SWITCH,250,250,,,,,
9/10/2025,1,ELECTRICAL TAPE ,30,30,,,,,
9/10/2025,1,BRAKE SHOE ,200,200,,,,,
9/10/2025,2,BEARING NSK ,250,500,,,,,
9/10/2025,1,H-TEMP,30,30,,,,,
9/11/2025,1,Chain Lock,25,25,,,,,
9/11/2025,1,Multi 1L,230,230,,,,,
9/11/2025,1,Ignition Coil (APIDO),250,250,,,,,
9/11/2025,1,250-17 TUBE,170,170,,,,,
9/11/2025,2,Bolt,20,40,,,,,
9/11/2025,2,Multi 800ML,200,200,,,,,
9/11/2025,1,Seat Cover,230,230,,,,,
9/11/2025,2,Bolt,20,40,,,,,
9/11/2025,1,Coolant 500ml,190,190,,,,,
9/11/2025,1,YAMALUBE BLUE CORE 1L,360,360,,,,,
9/11/2025,1,250–17 LEO TUBE ,170,170,,,,,
9/11/2025,4,Bolt 10×25,15,60,,,,,
9/11/2025,1,4L THAIWORKZ BATTERY,450,450,,,,,
9/11/2025,2,BEARING 6301 ,80,160,,,,,
9/11/2025,1,Grease,10,10,,,,,
9/11/2025,1,Brake Pad,120,120,,,,,
9/11/2025,1,Brake Fluid,70,70,,,,,
9/11/2025,1,Lever,100,100,,,,,
9/11/2025,1,DEVCON,150,150,,,,,
9/11/2025,4,GOLD BOLT ,50,200,,,,,
9/11/2025,1,HELMET HOOK,100,100,,,,,
9/11/2025,1,BOLT 8X20 ,10,30,,,,,
9/11/2025,1,BOLT,32,,,,,,
9/11/2025,1,RUG,10,,,,,,
9/11/2025,1,H-TEMP,30,,,,,,
9/11/2025,1,BAJAJ OIL FILTER ,50,,,,,,
9/11/2025,1,FULLY 1L ,280,,,,,,
9/11/2025,1,BOLT 6X25,10,,,,,,
9/11/2025,1,TPS SENSOR ,450,,,,,,
9/11/2025,1,REPAIR KIT,120,,,,,,
9/11/2025,1,RUG,10,,,,,,
9/11/2025,1,MUSHROOM BREATHER ,200,,,,,,
9/12/2025,2,HI-TEMP SPRAY,170,340,,,,,
9/12/2025,1,SEAT COVER (Premium),300,300,,,,,
9/12/2025,1,300-17 TUBE,300,300,,,,,
9/12/2025,1,SPROCKET (Rear/Single),250,250,,,,,
9/12/2025,1,SEAT COVER (Standard),220,220,,,,,
9/12/2025,1,MULTI 800ML (Engine Oil),200,200,,,,,
9/12/2025,1,PRESTONE COOLANT 500ML,180,180,,,,,
9/12/2025,1,SPRAY PAINT (Black/Silver),150,150,,,,,
9/12/2025,1,Air Filter Sponge,95,95,,,,,
9/12/2025,1,Brake Fluid,70,70,,,,,
9/12/2025,1,Oil Filter,50,50,,,,,
9/12/2025,1,Gasket Maker,45,45,,,,,
9/12/2025,1,Headlight Bulb (T19/H4),30,30,,,,,
9/12/2025,1,Electrical Tape,27,27,,,,,
9/13/2025,1,XRM TELESCOPIC (Fork Set),"1,300","1,300",,,,,
9/13/2025,1,DUROMAX 250-17 (Tire),550,550,,,,,
9/13/2025,1,BRAKE SHOE,380,380,,,,,
9/13/2025,1,FLYBALL 13g,365,365,,,,,
9/13/2025,2,250-17 LEO TUBE,170,340,,,,,
9/13/2025,2,ENGINE BUSHING,170,340,,,,,
9/13/2025,1,428-130L (Chain),320,320,,,,,
9/13/2025,1,FULLY 800ML (Oil),260,260,,,,,
9/13/2025,1,SHELL AX5,250,250,,,,,
9/13/2025,1,AT MULTI 800ML,215,215,,,,,
9/13/2025,1,BRAKE PAD,200,200,,,,,
9/13/2025,1,COOLANT 500ML (Assumed Price),180,180,,,,,
9/13/2025,1,250-17 TUBE,170,170,,,,,
9/13/2025,2,BEARING 6301,80,160,,,,,
9/13/2025,1,HOLLOW SWITCH,150,150,,,,,
9/13/2025,1,Side Stand,150,150,,,,,
9/13/2025,4,HI-TEMP GREASE,30,120,,,,,
9/13/2025,1,Clutch Cable,120,120,,,,,
9/13/2025,1,SHOCK EXTENSION,120,120,,,,,
9/13/2025,1,Throttle Cable,110,110,,,,,
9/13/2025,1,Speedo Cable,100,100,,,,,
9/13/2025,1,Horn,90,90,,,,,
9/13/2025,1,Flasher Relay,90,90,,,,,
9/13/2025,1,Spark Plug,85,85,,,,,
9/13/2025,1,Handle Grip Set,80,80,,,,,
9/13/2025,2,ELECTRICAL TAPE,30,60,,,,,
9/13/2025,1,Oil Filter,50,50,,,,,
9/13/2025,1,Gasket Maker,45,45,,,,,
9/13/2025,12,CABLE TIE (Small),3,36,,,,,
9/13/2025,1,Tire Valve (Tubeless),35,35,,,,,
9/13/2025,1,Brake Lever Bushing,31,31,,,,,
9/13/2025,2,PLATE BOLT,10,20,,,,,
9/13/2025,2,BOLT 6X35,8,16,,,,,
9/13/2025,5,NUT (M6),3,15,,,,,
9/13/2025,1,CABLE TIE (Large),10,10,,,,,
9/13/2025,1,BRAKE (Master Cylinder/Caliper),650,650,,,,,
9/13/2025,1,IGNITION SWITCH,380,380,,,,,
9/13/2025,1,428-130L (Chain),300,300,,,,,
9/13/2025,1,SEAT COVER,250,250,,,,,
9/13/2025,1,SIDE MIRROR,230,230,,,,,
9/13/2025,1,CASTROL ACTIV (800ML),205,205,,,,,
9/13/2025,1,275-17 TUBE,180,180,,,,,
9/13/2025,1,Clutch Cable,120,120,,,,,
9/13/2025,1,Throttle Cable,110,110,,,,,
9/13/2025,1,Speedo Cable,100,100,,,,,
9/13/2025,1,Flasher Relay,90,90,,,,,
9/13/2025,1,Spark Plug,85,85,,,,,
9/13/2025,1,Handle Grip Set,80,80,,,,,
9/13/2025,1,Brake Fluid,70,70,,,,,
9/13/2025,1,Fuse Box,70,70,,,,,
9/13/2025,1,Oil Filter,50,50,,,,,
9/13/2025,1,Gasket Maker,45,45,,,,,
9/13/2025,1,Headlight Bulb,30,30,,,,,
9/13/2025,1,Electrical Tape,30,30,,,,,
9/13/2025,1,Bolt & Nut Set,14,14,,,,,
9/14/2025,1,SPARK PLUG,150,150,,,,,
9/14/2025,1,WAX,150,150,,,,,
9/14/2025,1,250-17 SILVESTRE TUBE ,170,170,,,,,
9/14/2025,1,BRAKE FLUID,70,70,,,,,
9/14/2025,1,BULB,30,30,,,,,
9/14/2025,1,CARBURATOR TMX 115 ,800,800,,,,,
9/14/2025,5,WIRE ,40,200,,,,,
9/14/2025,8,PLATE AND BOLT,10,80,,,,,
9/14/2025,1,70/80-14 TUBELESS TIRE,900,900,,,,,
9/14/2025,1,5L MOTOLITE BATTERY,785,785,,,,,
9/14/2025,1,STARTER MOTOR,750,750,,,,,
9/14/2025,1,BRAKE LEVER (Set),450,450,,,,,
9/14/2025,1,QUICK THROTTLE,350,350,,,,,
9/14/2025,1,Rear Shock Absorber (Pair),350,350,,,,,
9/14/2025,1,SEAT COVER,330,330,,,,,
9/14/2025,1,CASTROL 800ML POWER1,315,315,,,,,
9/14/2025,1,LED HEADLIGHT BULB,280,280,,,,,
9/14/2025,1,CDI Unit,250,250,,,,,
9/14/2025,1,SHELL 800ML AX5,250,250,,,,,
9/14/2025,1,CASTROL ACTIV 800ML,240,240,,,,,
9/14/2025,1,Air Filter,220,220,,,,,
9/14/2025,1,HANDLE SWITCH RH,200,200,,,,,
9/14/2025,1,PRESTONE COOLANT,200,200,,,,,
9/14/2025,1,SAMURAI PAINT,200,200,,,,,
9/14/2025,1,SPARK PLUG CAP,150,150,,,,,
9/14/2025,1,CLUTCH CABLE,150,150,,,,,
9/14/2025,1,Head Gasket,119,119,,,,,
9/14/2025,5,BULB (Signal/Dashboard),22,110,,,,,
9/14/2025,1,Throttle Cable,110,110,,,,,
9/14/2025,1,Speedo Cable,100,100,,,,,
9/14/2025,1,Gear Oil,95,95,,,,,
9/14/2025,1,Flasher Relay,90,90,,,,,
9/14/2025,1,Horn,90,90,,,,,
9/14/2025,1,Spark Plug,85,85,,,,,
9/14/2025,1,Hand Grip Set,80,80,,,,,
9/14/2025,2,T BOLT 8X80,35,70,,,,,
9/14/2025,1,Brake Fluid,70,70,,,,,
9/14/2025,2,EXTENSION (Valve),30,60,,,,,
9/14/2025,2,ELECTRICAL TAPE,30,60,,,,,
9/14/2025,2,BOLT STAINLESS,30,60,,,,,
9/14/2025,1,Oil Filter,50,50,,,,,
9/14/2025,1,225-17 LEO TUBE,160,160,,,,,
9/14/2025,2,NUT (M8),5,10,,,,,
9/14/2025,1,Brake Pad,80,80,,,,,
9/14/2025,1,Chain 130L,280,280,,,,,
9/14/2025,1,Screw Bolt,20,20,,,,,
9/14/2025,2,Shell AX7 600ml,315,630,,,,,
9/14/2025,1,Oil Filter,50,50,,,,,
9/14/2025,1,RUG,10,10,,,,,
9/14/2025,7,CABLE TIE ,5,30,,,,,
9/14/2025,1,MDL,1100,1100,,,,,
9/14/2025,2,Plate Number Bolt,10,20,,,,,
9/14/2025,2,Bolt 5×12,12,24,,,,,
9/14/2025,2,Washer,2,4,,,,,
9/14/2025,1,Electrical Tape,30,60,,,,,
9/14/2025,2,Wire,40,80,,,,,
9/14/2025,1,Relay,150,150,,,,,
9/14/2025,1,3-Way Switch ,250,250,,,,,
9/14/2025,2,Push Nut,20,40,,,,,
9/14/2025,4,Cable Tie ,3,21,,,,,
9/14/2025,1,Bracket,250,250,,,,,
9/14/2025,1,Brake Shoe,180,180,,,,,
9/14/2025,1,60/80-17 Tire,430,430,,,,,
9/14/2025,1,Seat Cover,280,280,,,,,
9/15/2025,1,SHELL 800ML AX7,315,315,,,,,
9/15/2025,1,SIDE MIRROR,250,250,,,,,
9/15/2025,1,250-17 TUBE,170,170,,,,,
9/15/2025,1,300-14 TUBE,170,170,,,,,
9/15/2025,1,CDI ,250,250,,,,,
9/15/2025,1,SPROCKET SET,650,650,,,,,
9/15/2025,1,SPARK PLUG ,80,80,,,,,
9/15/2025,1,FULLY 1L ,280,280,,,,,
9/15/2025,1,BRAKE FLUID,70,70,,,,,
9/15/2025,1,SEAT COVER ,250,250,,,,,
9/15/2025,1,Brake Light Bulb,30,30,,,,,
9/15/2025,1,BEARING 6201,80,160,,,,,
9/15/2025,4,PRESTONE COOLANT 500ML,180,720,,,,,
9/15/2025,1,Clutch Cable,150,150,,,,,
9/15/2025,1,Clutch Lining,250,250,,,,,
9/15/2025,1,Clutch Spring,150,150,,,,,
9/15/2025,1,Shell AX7 1L,360,360,,,,,
9/15/2025,1,Oil Filter,50,50,,,,,
9/15/2025,1,Sealant,120,120,,,,,
9/15/2025,1,Brake Pad,120,120,,,,,
9/15/2025,1,Hand Grip,200,200,,,,,
9/15/2025,1,SANDPAPER 1000,40,40,,,,,
9/15/2025,1,SIDE MIRROR ,250,250,,,,,
9/15/2025,2,Side Mirror EXTENTSION,30,60,,,,,
9/15/2025,1,Spray Paint,150,150,,,,,
9/15/2025,1,BOLT 5X12,10,10,,,,,
9/15/2025,1,Washer,2,2,,,,,
9/15/2025,4,Screw Bolt,10,40,,,,,
9/15/2025,1,MUTARU SHOCK,1350,1350,,,,,
9/15/2025,1,Hand Grip,200,200,,,,,
9/15/2025,1,BOLT 8X35,30,90,,,,,
9/15/2025,1,Oil Filter,50,50,,,,,
9/15/2025,2,70/90-17 LEO Tire,500,1000,,,,,
9/15/2025,2,200-17 LEO TUBE ,150,300,,,,,
9/15/2025,1,Liquid Wax,150,150,,,,,
9/15/2025,2,Side Mirror EXTENTSION,30,60,,,,,
9/15/2025,1,PRESTONE COOLANT 500ML,130,130,,,,,
9/15/2025,1,Shell Advance 1L,360,360,,,,,
9/15/2025,1,Oil Filter ,50,50,,,,,
9/15/2025,1,Seat Cover,220,220,,,,,
9/15/2025,1,RUG,10,10,,,,,
9/15/2025,1,AT Fully 900ML,275,275,,,,,
9/15/2025,1,DECORATED LIGHT ,30,30,,,,,
9/15/2025,1,275-17 TUBE ,180,180,,,,,
9/15/2025,1,CLUTCH CABLE ,150,150,,,,,
9/15/2025,1,Pulley Ball,335,335,,,,,
9/15/2025,1,SLIDER,150,150,,,,,
9/15/2025,1,WASHER,10,10,,,,,
9/15/2025,1,CABLE TIE ,5,5,,,,,
9/15/2025,2,Decorative Bulb,30,60,,,,,
9/15/2025,3,WIRE,40,120,,,,,
9/15/2025,–,Honda Magic Washer,80,80,,,,,
9/15/2025,–,Shell Advance ,300,300,,,,,
9/15/2025,–,Electrical Tape,70,70,,,,,
9/15/2025,–,Bulb,100,100,,,,,
9/15/2025,–,Sprocket Set (2PV),"1,170","1,170",,,,,
9/15/2025,–,SEAT COVER ,280,280,,,,,
9/15/2025,–,CASTROL 800ml ACTIV,240,240,,,,,
9/15/2025,–,Oil Filter,50,50,,,,,
9/15/2025,–,Castrol 800ml ACTIV,240,240,,,,,
9/15/2025,–,Oil Filter,50,50,,,,,
9/15/2025,–,SEAT COVER,220,220,,,,,
9/15/2025,–,Oil Filter ,50,50,,,,,
9/15/2025,–,Footrest Rubber,120,120,,,,,
9/15/2025,–,SPRAY PAINT,200,200,,,,,
9/15/2025,–,MULTI 800ML ,"1,200","1,200",,,,,
9/15/2025,–,Shell 800ml,315,315,,,,,
9/15/2025,2,CLUTCH PLATE 2PV-E6324,190,380,,,,,
9/15/2025,1,Chain 428–120L,380,380,,,,,
9/15/2025,2,Washer,5,5,,,,,
9/15/2025,1,BOREKIT XRM 110 (HS),1250,1250,,,,,
9/15/2025,1,MULTI 800ML ,70,70,,,,,
9/15/2025,1,HIRC Center Spring,310,310,,,,,
9/15/2025,1,HIRC Clutch Spring,315,315,,,,,
9/15/2025,1,HIRC Pulley Set,"2,040","2,040",,,,,
9/15/2025,1,Shell Gear Oil,65,65,,,,,
9/15/2025,1,PARKLIGHT ,140,140,,,,,
9/16/2025,1,SEALANT,120,120,,,,,
9/16/2025,1,T-Bolt 8X20,10,10,,,,,
9/16/2025,1,Nut,5,5,,,,,
9/16/2025,4,NUT,5,20,,,,,
9/16/2025,1,HUB DUMPER,100,100,,,,,
9/16/2025,1,Rear Sprocket Set OEM,900,900,,,,,
9/16/2025,1,Brake Pad,120,120,,,,,
9/16/2025,1,Castrol 1L Power1,360,360,,,,,
9/16/2025,1,BRAKE PAD,120,120,,,,,
9/16/2025,1,Bolt (K35),648,648,,,,,
9/16/2025,1,HIRC Pulley Ball,310,310,,,,,
9/16/2025,1,HIRC Center Spring ,265,265,,,,,
9/16/2025,1,HIRC Clutch Spring,145,145,,,,,
9/16/2025,1,HIRC SLIDER ,80,80,,,,,
9/16/2025,1,Sidestand,200,200,,,,,
9/16/2025,1,Footrest,150,150,,,,,
9/16/2025,1,Mushroom,230,230,,,,,
9/16/2025,1,Magneto Gasket,50,50,,,,,
9/16/2025,1,Halo Switch,200,200,,,,,
9/16/2025,1,Electrical Tape,30,30,,,,,
9/16/2025,1,Wire 2.5,75,75,,,,,
9/16/2025,1,CVT,220,220,,,,,
9/16/2025,1,Chain Lock,75,75,,,,,
9/16/2025,1,Castrol 1L Activ,265,265,,,,,
9/16/2025,1,Seat Cover,250,250,,,,,
9/16/2025,1,Bolt,30,30,,,,,
9/16/2025,1,Shell AX7 800ml,315,315,,,,,
9/16/2025,1,Seat Cover,280,280,,,,,
9/16/2025,2,Plate Bolt,10,20,,,,,
9/16/2025,2,Wire,40,80,,,,,
9/16/2025,2,Electrical Tape,30,90,,,,,
9/16/2025,4,Terminal Horn,10,40,,,,,
9/16/2025,1,DOMINO SWITCH,250,250,,,,,
9/16/2025,1,WIRE,30,30,,,,,
9/16/2025,1,LED Lights,30,30,,,,,
9/16/2025,2,Bolt (8×12),10,20,,,,,
9/16/2025,1,WASHER,4,4,,,,,
9/16/2025,1,Flasher Relay,100,100,,,,,
9/16/2025,2,Terminal Horn,10,20,,,,,
9/16/2025,4,Cable Tie,5,20,,,,,
9/16/2025,5,Cable Tie,3,15,,,,,
9/16/2025,1,Clutch Cable,150,150,,,,,
9/16/2025,1,DEVCON,150,150,,,,,
9/16/2025,1,LED Tube 2.75–17,180,180,,,,,
9/16/2025,2,Chain Lock,25,50,,,,,
9/16/2025,2,Oil Seal,150,300,,,,,
9/16/2025,1,Front Axle,150,150,,,,,
9/16/2025,1,RUG,10,10,,,,,
9/16/2025,1,Fork Oil,80,80,,,,,
9/16/2025,1,H-temp,30,30,,,,,
9/16/2025,1,SANDPAPER,40,40,,,,,
9/16/2025,1,,30,30,,,,,
9/16/2025,2,Washer,3,6,,,,,
9/16/2025,2,Washer,5,10,,,,,
9/16/2025,1,Nut,3,3,,,,,
9/16/2025,2,Cable Tie,5,10,,,,,
9/16/2025,2,Bolt 8×30,15,30,,,,,
9/16/2025,2,Washer 6×10,5,10,,,,,
9/16/2025,1,Gasket All,100,100,,,,,
9/17/2025,1,Shell Advance 1L,360,360,,,,,
9/17/2025,1,Oil Filter,50,50,,,,,
9/17/2025,4,Bolt,12,48,,,,,
9/17/2025,2,BARAKO CHAIN ADJUSTER ,100,200,,,,,
9/17/2025,1,FORK OIL ,80,80,,,,,
9/17/2025,1,ON/OFF Switch,70,70,,,,,
9/17/2025,1,Bolt,18,18,,,,,
9/17/2025,2,O-RING,30,60,,,,,
9/17/2025,2,BOLT,20,40,,,,,
9/17/2025,2,NUT,5,10,,,,,
9/17/2025,2,WASHER,2,4,,,,,
9/17/2025,2,Bearing,80,160,,,,,
9/17/2025,1,GREASE ,10,10,,,,,
9/17/2025,1,SPROCKET SET ,650,650,,,,,
9/17/2025,1,WASHER,16,16,,,,,
9/17/2025,1,SPACER,50,50,,,,,
9/17/2025,1,Gasket All,100,100,,,,,
9/17/2025,4,ALLEN BOLT ,30,120,,,,,
9/17/2025,1,6A EXTREME BATTERY,780,780,,,,,
9/17/2025,1,90/90-14 TUBELESS ,1100,1100,,,,,
9/17/2025,1,SAE 1L ,200,200,,,,,
9/17/2025,1,Anti-Rust,130,130,,,,,
9/17/2025,1,Sand Paper,40,40,,,,,
9/17/2025,1,BEARING 6303,280,280,,,,,
9/17/2025,1,BEARING 6201,210,210,,,,,
9/17/2025,2,BEARING 6301,230,460,,,,,
9/17/2025,1,BEARING 6204,260,260,,,,,
9/17/2025,1,Oil Seal Bearing ORIGINAL,100,100,,,,,
9/17/2025,1,TORQUE BEARING ORIGINAL ,250,250,,,,,
9/17/2025,1,SHELL GEAR OIL ,85,85,,,,,
9/17/2025,1,OIL SEAL PULLEY SIDE ORIGINAL,100,100,,,,,
9/17/2025,1,HI-TEMP,30,30,,,,,
9/17/2025,3,Bearing,80,240,,,,,
9/17/2025,1,GREASE ,10,10,,,,,
9/17/2025,1,RUG,10,10,,,,,
9/17/2025,1,CABLE TIE,3,3,,,,,
9/17/2025,1,Air Filter ORIGINAL,261,261,,,,,
9/17/2025,1,Brake Shoe Yamaha (Original),282,282,,,,,
9/17/2025,1,AT FULLY 800ML,260,260,,,,,
9/17/2025,1,NGK Spark Plug,180,180,,,,,
9/17/2025,1,NGK,180,180,,,,,
9/17/2025,2,Bolt,20,40,,,,,
9/17/2025,1,Air Filter,220,220,,,,,
9/17/2025,2,Plate Bolt,10,20,,,,,
9/17/2025,2,Washer,2,4,,,,,
9/17/2025,1,MULTI 1L ,230,120,,,,,
9/17/2025,1,Shell 1L,360,360,,,,,
9/17/2025,1,Oil Filter,50,50,,,,,
9/17/2025,1,Brake Fluid,70,70,,,,,
9/17/2025,1,Repair Kit,130,130,,,,,
9/17/2025,,FULLY 800ML,250,250,,,,,
9/17/2025,,BEARING,80,80,,,,,
9/17/2025,1,Bulb Halogen,100,100,,,,,
9/17/2025,2,BEARING,80,160,,,,,
9/17/2025,1,YAMALUBE BLUE CORE 1L ,360,360,,,,,
9/17/2025,2,Oil Filter,50,100,,,,,
9/17/2025,1,275-17 TIRE,670,670,,,,,
9/17/2025,1,BRAKE SHOE,150,150,,,,,
9/17/2025,1,PULLEY BALL ORIGINAL,330,330,,,,,
9/17/2025,4,CVT,220,220,,,,,
9/17/2025,1,RUG,10,10,,,,,
9/17/2025,1,HI-TEMP,30,30,,,,,
9/17/2025,4,T-BOLT 8X20,10,40,,,,,
9/17/2025,1,WIRE,40,40,,,,,
9/17/2025,1,Regulator,250,250,,,,,
9/17/2025,1,Fuse Box,80,80,,,,,
9/17/2025,1,ELECTRICAL TAPE ,30,30,,,,,
9/17/2025,1,4L Battery THAIWORKZ,450,450,,,,,
9/17/2025,3,Bolt ,15,30,,,,,
9/17/2025,5,CABLE TIE,3,9,,,,,
9/17/2025,1,On/Off Switch,70,70,,,,,
9/17/2025,1,ELECTRICAL TAPE ,30,30,,,,,
9/17/2025,1,BRAKE FLUID,70,70,,,,,
9/17/2025,1,Brake Pad,550,550,,,,,
9/17/2025,1,Seat Cover,250,250,,,,,
9/18/2025,2,BEARING,80,160,,,,,
9/18/2025,1,BRAKE SHOE ,150,160,,,,,
9/18/2025,1,Brake Pad (RBM),100,100,,,,,
9/18/2025,1,Side Mirror,250,250,,,,,
9/18/2025,1,SPRAY PAINT,150,150,,,,,
9/18/2025,1,MUSHROOM,200,200,,,,,
9/18/2025,1,Samurai SPRAY,250,250,,,,,
9/18/2025,1,Hand Grip,250,250,,,,,
9/18/2025,1,REAR Axle XRM 125,120,120,,,,,
9/18/2025,1,Bulb,30,30,,,,,
9/18/2025,1,HIRC Pulley Ball,365,365,,,,,
9/18/2025,1,AT Fully 800ML,260,260,,,,,
9/18/2025,1,Gear Oil,65,65,,,,,
9/18/2025,1,Bolt,48,48,,,,,
9/18/2025,1,Head Light Socket,80,80,,,,,
9/18/2025,1,Chain Lock,25,25,,,,,
9/18/2025,1,Brake Pad (ZBM),370,370,,,,,
9/18/2025,1,WAX,150,150,,,,,
9/18/2025,2,Plate Bolt,10,20,,,,,
9/18/2025,2,Washer,2,4,,,,,
9/18/2025,1,ELECTRICAL TAPE,30,30,,,,,
9/18/2025,1,CABLE TIE ,10,10,,,,,
9/18/2025,1,Flasher Relay,100,100,,,,,
9/18/2025,1,Side Mirror,200,200,,,,,
9/18/2025,1,Fuse Box,80,80,,,,,
9/18/2025,2,Horn Relay Set,150,300,,,,,
9/18/2025,3,Wire,40,120,,,,,
9/18/2025,1,Brake Master Assy,320,320,,,,,
9/18/2025,1,BEARING 6303 ,230,230,,,,,
9/18/2025,1,BEARING 6205,250,250,,,,,
9/18/2025,1,BEARING 6204,200,200,,,,,
9/18/2025,1,BEARING 6302,200,400,,,,,
9/18/2025,1,BEARING 6301,200,200,,,,,
9/18/2025,1,Oil Seal,60,60,,,,,
9/18/2025,1,BOLT,80,80,,,,,
9/18/2025,1,Pulley Set MIO 125 LAZX,1000,1000,,,,,
9/18/2025,4,Fuse 10A,10,40,,,,,
9/18/2025,4,Fuse 15A,10,40,,,,,
9/18/2025,1,Spark Plug,80,80,,,,,
9/18/2025,1,T CABLE ORIGINAL ,150,150,,,,,
9/18/2025,1,Bolt OVERSIZE,100,100,,,,,
9/18/2025,1,CDI,270,270,,,,,
9/18/2025,1,Magneto Kit,150,150,,,,,
9/18/2025,1,Sparkplug NGK,180,180,,,,,
9/18/2025,1,Gasket Kit,200,200,,,,,
9/18/2025,1,Brake Shoe,150,150,,,,,
9/18/2025,1,FULLY 800ML,260,260,,,,,
9/18/2025,1,Spark Plug Cup,40,40,,,,,
9/18/2025,2,SANDPAPER,40,80,,,,,
9/18/2025,1,Devcon,150,150,,,,,
9/18/2025,1,CHAIN KIT ,450,450,,,,,
9/18/2025,1,VALVE SEAL,60,60,,,,,
9/18/2025,1,Gasket ALL,100,100,,,,,
9/18/2025,1,Brake Disc,500,500,,,,,
9/18/2025,1,Brake Pad,120,120,,,,,
9/18/2025,1,Footrest,150,150,,,,,
9/18/2025,2,Cable Tie,5,10,,,,,
9/18/2025,1,Gasket,50,50,,,,,
9/18/2025,1,Ignition Switch,270,270,,,,,
9/18/2025,1.5,Wire,30,45,,,,,
9/18/2025,1,Castrol 800 Activ,240,240,,,,,
9/18/2025,1,Seat Cover,250,250,,,,,
9/18/2025,1,Yamaha Blue Core 1L,360,360,,,,,
